DrugRecordID,FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,Facility ID,Address,City/Town,State,ZIP Code,Year,Month,Quarter,DURATION_DAYS,MedianIncome,Population,UnemploymentRate,PovertyRate,BachelorsDegreeOrHigher
4208,4,ED,All Opioids and COVID-19,Age,35-54 Years,8,2023-08-01,2023-08-31,1.081916538,Percent,OPTIM MEDICAL CENTER - SCREVEN,111312,215 MIMS ROAD,SYLVANIA,GA,30467,2023,8,2023Q3,30,74632.0,4995498.0,4.03,12.02,35.12
4209,4,ED,Stimulants and COVID-19,Age,35-54 Years,8,2023-08-01,2023-08-31,1.358234295,Percent,THE MONROE CLINIC,520028,515 22ND AVE,MONROE,WI,53566,2023,8,2023Q3,30,74631.0,4979309.0,4.04,11.9,34.85
4210,4,ED,Cannabis and COVID-19,Age,35-54 Years,8,2023-08-01,2023-08-31,1.030927835,Percent,HSHS ST CLARE MEMORIAL HOSPITAL,521310,855 S MAIN ST,OCONTO FALLS,WI,54154,2023,8,2023Q3,30,74631.0,4979309.0,4.04,11.9,34.85
4211,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,8,2023-08-01,2023-08-31,0.0,Percent,ASCENSION ST JOHN HOSPITAL,230165,22101 MOROSS RD,DETROIT,MI,48236,2023,8,2023Q3,30,69183.0,5013349.0,4.02,11.96,35.04
4212,4,ED,All Drugs and COVID-19,Age,35-54 Years,9,2023-09-01,2023-09-30,3.300885603,Percent,UNION HOSPITAL CLINTON,151326,801 S MAIN ST,CLINTON,IN,47842,2023,9,2023Q3,29,69477.0,5005971.0,4.07,12.11,34.88
4213,4,ED,All Opioids and COVID-19,Age,35-54 Years,9,2023-09-01,2023-09-30,1.169590643,Percent,BARNES-JEWISH ST PETERS HOSPITAL,260191,10 HOSPITAL DR,SAINT PETERS,MO,63376,2023,9,2023Q3,29,68545.0,5023881.0,4.06,11.91,34.95
4214,4,ED,Stimulants and COVID-19,Age,35-54 Years,9,2023-09-01,2023-09-30,1.393728223,Percent,PUTNAM COUNTY MEMORIAL HOSPITAL,261305,"1926 OAK STREET,  PO BOX 389",UNIONVILLE,MO,63565,2023,9,2023Q3,29,68545.0,5023881.0,4.06,11.91,34.95
4215,4,ED,Cannabis and COVID-19,Age,35-54 Years,9,2023-09-01,2023-09-30,1.860465116,Percent,CHILDRENS MEDICAL CTR OF DALLAS,453302,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,2023,9,2023Q3,29,75780.0,4981069.0,3.92,11.93,35.05
4216,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,9,2023-09-01,2023-09-30,0.0,Percent,MERCYONE DUBUQUE MEDICAL CENTER,160069,250 MERCY DRIVE,DUBUQUE,IA,52001,2023,9,2023Q3,29,71433.0,4977623.0,4.07,11.96,34.95
4217,4,ED,All Drugs and COVID-19,Age,35-54 Years,10,2023-10-01,2023-10-31,2.682395372,Percent,BOONE COUNTY HEALTH CENTER,281334,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,2023,10,2023Q4,30,74590.0,5006508.0,3.95,11.93,34.98
4218,4,ED,All Opioids and COVID-19,Age,35-54 Years,10,2023-10-01,2023-10-31,2.086438152,Percent,FORREST GENERAL HOSPITAL,250078,6051 US HIGHWAY 49,HATTIESBURG,MS,39401,2023,10,2023Q4,30,54203.0,5022389.0,3.92,11.93,35.01
4219,4,ED,Stimulants and COVID-19,Age,35-54 Years,10,2023-10-01,2023-10-31,1.308411215,Percent,RICHMOND UNIVERSITY MEDICAL CENTER,330028,355 BARD AVENUE,STATEN ISLAND,NY,10310,2023,10,2023Q4,30,82095.0,5003284.0,3.93,11.92,35.17
4220,4,ED,Cannabis and COVID-19,Age,35-54 Years,10,2023-10-01,2023-10-31,2.005012531,Percent,MAINEHEALTH STEPHENS HOSPITAL,201315,181 MAIN STREET,NORWAY,ME,4268,2023,10,2023Q4,30,73733.0,5023447.0,4.03,12.0,34.93
4221,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,10,2023-10-01,2023-10-31,1.408450704,Percent,BRONSON SOUTH HAVEN HOSPITAL,230085,955 S BAILEY AVE,SOUTH HAVEN,MI,49090,2023,10,2023Q4,30,69183.0,5013349.0,4.02,11.96,35.04
4222,4,ED,All Drugs and COVID-19,Age,35-54 Years,11,2023-11-01,2023-11-30,3.345346286,Percent,AKRON CHILDREN'S HOSPITAL,363303,1 PERKINS SQUARE,AKRON,OH,44308,2023,11,2023Q4,29,67769.0,4983044.0,3.98,11.92,34.97
4223,4,ED,All Opioids and COVID-19,Age,35-54 Years,11,2023-11-01,2023-11-30,2.471169687,Percent,MAYO CLINIC HEALTH SYSTEM ST. JAMES,241333,1101 MOULTON AND PARSONS DRIVE,ST JAMES,MN,56081,2023,11,2023Q4,29,85086.0,4985240.0,3.98,12.07,34.96
4224,4,ED,Stimulants and COVID-19,Age,35-54 Years,11,2023-11-01,2023-11-30,2.244897959,Percent,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,450885,12505 LEBANON ROAD,FRISCO,TX,75035,2023,11,2023Q4,29,75780.0,4981069.0,3.92,11.93,35.05
4225,4,ED,Cannabis and COVID-19,Age,35-54 Years,11,2023-11-01,2023-11-30,3.278688525,Percent,RIDGEVIEW SIBLEY MEDICAL CENTER,241311,601 WEST CHANDLER,ARLINGTON,MN,55307,2023,11,2023Q4,29,85086.0,4985240.0,3.98,12.07,34.96
4226,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,11,2023-11-01,2023-11-30,1.388888889,Percent,KOOTENAI HEALTH,130049,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,2023,11,2023Q4,29,74942.0,5013487.0,3.96,12.03,35.02
4227,4,ED,All Drugs and COVID-19,Age,35-54 Years,12,2023-12-01,2023-12-31,4.627229761,Percent,YUMA DISTRICT HOSPITAL,061315,1000 W 8TH AVE,YUMA,CO,80759,2023,12,2023Q4,30,92911.0,5019895.0,3.98,12.04,34.88
4228,4,ED,All Opioids and COVID-19,Age,35-54 Years,12,2023-12-01,2023-12-31,2.173913043,Percent,POMONA VALLEY HOSPITAL MEDICAL CENTER,050231,1798 N GAREY AVE,POMONA,CA,91767,2023,12,2023Q4,30,95521.0,4977549.0,4.0,11.91,35.07
4229,4,ED,Stimulants and COVID-19,Age,35-54 Years,12,2023-12-01,2023-12-31,1.836734694,Percent,PERHAM HEALTH,241373,1000 CONEY STREET WEST,PERHAM,MN,56573,2023,12,2023Q4,30,85086.0,4985240.0,3.98,12.07,34.96
4230,4,ED,Cannabis and COVID-19,Age,35-54 Years,12,2023-12-01,2023-12-31,2.816901408,Percent,GEORGIA REGIONAL HOSPITAL ATLANTA,114019,3073 PANTHERSVILLE ROAD,DECATUR,GA,30034,2023,12,2023Q4,30,74632.0,4995498.0,4.03,12.02,35.12
4231,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,12,2023-12-01,2023-12-31,0.0,Percent,ST MARY'S HEALTHCARE,330047,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,2023,12,2023Q4,30,82095.0,5003284.0,3.93,11.92,35.17
4232,4,ED,All Drugs and COVID-19,Age,35-54 Years,13,2024-01-01,2024-01-31,4.510060905,Percent,UP HEALTH SYSTEM PORTAGE,230108,500 CAMPUS DRIVE,HANCOCK,MI,49930,2024,1,2024Q1,30,70950.0,5013530.0,4.0,12.01,35.02
4233,4,ED,All Opioids and COVID-19,Age,35-54 Years,13,2024-01-01,2024-01-31,2.173913043,Percent,ROOSEVELT MEDICAL CENTER,271308,818 2ND AVE E,CULBERTSON,MT,59218,2024,1,2024Q1,30,72074.0,5023507.0,3.96,12.03,35.08
4234,4,ED,Stimulants and COVID-19,Age,35-54 Years,13,2024-01-01,2024-01-31,2.961275626,Percent,SAN MATEO MEDICAL CENTER,050113,222 W 39TH AVE,SAN MATEO,CA,94403,2024,1,2024Q1,30,97901.0,4989131.0,3.96,11.99,34.93
4235,4,ED,Cannabis and COVID-19,Age,35-54 Years,13,2024-01-01,2024-01-31,3.341902314,Percent,SEVEN HILLS BEHAVIORAL INSTITUTE,294012,3021 W HORIZON RIDGE PKWY,HENDERSON,NV,89052,2024,1,2024Q1,30,78254.0,5003532.0,4.06,11.99,35.06
4236,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,13,2024-01-01,2024-01-31,1.818181818,Percent,OHIOHEALTH MANSFIELD HOSPITAL,360118,335 GLESSNER AVENUE,MANSFIELD,OH,44903,2024,1,2024Q1,30,68786.0,5014783.0,3.97,12.11,34.89
4237,4,ED,All Drugs and COVID-19,Age,35-54 Years,14,2024-02-01,2024-02-29,3.498141865,Percent,GATEWAY REGIONAL MEDICAL CENTER,140125,2100 MADISON AVENUE,GRANITE CITY,IL,62040,2024,2,2024Q1,28,81335.0,4994972.0,4.05,11.95,35.05
4238,4,ED,All Opioids and COVID-19,Age,35-54 Years,14,2024-02-01,2024-02-29,1.720430108,Percent,BARNES-JEWISH WEST COUNTY HOSPITAL,260162,12634 OLIVE BOULEVARD,CREVE COEUR,MO,63141,2024,2,2024Q1,28,70301.0,4999377.0,3.95,12.05,35.02
4239,4,ED,Stimulants and COVID-19,Age,35-54 Years,14,2024-02-01,2024-02-29,2.415458937,Percent,ADVENTIST HEALTH PORTLAND,380060,10123 SE MARKET STREET,PORTLAND,OR,97216,2024,2,2024Q1,28,81750.0,5009126.0,4.04,12.03,34.9
4240,4,ED,Cannabis and COVID-19,Age,35-54 Years,14,2024-02-01,2024-02-29,1.971830986,Percent,GALION COMMUNITY HOSPITAL,361325,269 PORTLAND WAY SOUTH,GALION,OH,44833,2024,2,2024Q1,28,68786.0,5014783.0,3.97,12.11,34.89
4241,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,14,2024-02-01,2024-02-29,0.0,Percent,ABRAZO ARROWHEAD HOSPITAL,030094,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,2024,2,2024Q1,28,79498.0,4998877.0,4.06,12.04,35.15
4242,4,ED,All Drugs and COVID-19,Age,35-54 Years,15,2024-03-01,2024-03-31,2.086752638,Percent,ST MARY'S GENERAL HOSPITAL,310006,350 BOULEVARD,PASSAIC,NJ,7055,2024,3,2024Q1,30,101972.0,4993073.0,4.0,12.02,35.11
4243,4,ED,All Opioids and COVID-19,Age,35-54 Years,15,2024-03-01,2024-03-31,0.792079208,Percent,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,19047F,2400 CANAL STREET,NEW ORLEANS,LA,70119,2024,3,2024Q1,30,59669.0,4985818.0,4.07,11.91,35.05
4244,4,ED,Stimulants and COVID-19,Age,35-54 Years,15,2024-03-01,2024-03-31,1.181102362,Percent,ST JOE MERCY HOSPITAL SYSTEM LIVONIA,230002,36475 FIVE MILE ROAD,LIVONIA,MI,48154,2024,3,2024Q1,30,70950.0,5013530.0,4.0,12.01,35.02
4245,4,ED,Cannabis and COVID-19,Age,35-54 Years,15,2024-03-01,2024-03-31,0.273972603,Percent,LDS HOSPITAL,460006,8TH AVENUE AND C STREET,SALT LAKE CITY,UT,84143,2024,3,2024Q1,30,94888.0,4999069.0,4.02,11.97,35.06
4246,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,15,2024-03-01,2024-03-31,0.0,Percent,BRIDGEPORT HOSPITAL,070010,267 GRANT STREET,BRIDGEPORT,CT,6610,2024,3,2024Q1,30,92956.0,5022824.0,4.01,12.12,35.0
4247,4,ED,All Drugs and COVID-19,Age,35-54 Years,16,2024-04-01,2024-04-30,1.954446365,Percent,OWENSBORO HEALTH TWIN LAKES MEDICAL CENTER,180070,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,2024,4,2024Q2,29,62817.0,4994795.0,4.05,11.91,35.02
4248,4,ED,All Opioids and COVID-19,Age,35-54 Years,16,2024-04-01,2024-04-30,1.082251082,Percent,HCA FLORIDA NORTH FLORIDA HOSPITAL,100204,6500 W NEWBERRY RD,GAINESVILLE,FL,32605,2024,4,2024Q2,29,75388.0,5001046.0,3.92,11.93,34.88
4249,4,ED,Stimulants and COVID-19,Age,35-54 Years,16,2024-04-01,2024-04-30,1.028806584,Percent,MIMBRES MEMORIAL HOSPITAL,321309,900 W ASH,DEMING,NM,88031,2024,4,2024Q2,29,63302.0,5006287.0,4.03,12.03,35.06
4250,4,ED,Cannabis and COVID-19,Age,35-54 Years,16,2024-04-01,2024-04-30,1.420454545,Percent,HARRISON MEDICAL CENTER,500039,2520 CHERRY AVENUE,BREMERTON,WA,98310,2024,4,2024Q2,29,96670.0,4976952.0,4.04,11.9,34.88
4251,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,16,2024-04-01,2024-04-30,0.0,Percent,SOUTHEAST HEALTH MEDICAL CENTER,010001,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,2024,4,2024Q2,29,64049.0,4990740.0,4.06,12.09,35.11
4252,4,ED,All Drugs and COVID-19,Age,35-54 Years,17,2024-05-01,2024-05-31,1.624494685,Percent,CALVERTHEALTH MEDICAL CENTER,210039,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,2024,5,2024Q2,30,100599.0,5010828.0,4.0,12.05,34.91
4253,4,ED,All Opioids and COVID-19,Age,35-54 Years,17,2024-05-01,2024-05-31,0.652173913,Percent,ROCKVILLE GENERAL HOSPITAL,070012,31 UNION ST,VERNON,CT,6066,2024,5,2024Q2,30,92956.0,5022824.0,4.01,12.12,35.0
4254,4,ED,Stimulants and COVID-19,Age,35-54 Years,17,2024-05-01,2024-05-31,0.0,Percent,SISTERS OF CHARITY HOSPITAL,330078,2157 MAIN STREET,BUFFALO,NY,14214,2024,5,2024Q2,30,83427.0,5010819.0,4.0,11.91,34.9
4255,4,ED,Cannabis and COVID-19,Age,35-54 Years,17,2024-05-01,2024-05-31,0.917431193,Percent,DOCTOR'S CENTER DE SAN JUAN,400006,PDA. 20 C/ SAN RAFAEL # 1395,SANTURCE,PR,909,2024,5,2024Q2,30,76514.0,5007366.0,4.06,11.88,35.02
4256,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,17,2024-05-01,2024-05-31,0.0,Percent,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,390097,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,2024,5,2024Q2,30,75737.0,4980673.0,4.08,12.05,35.08
4257,4,ED,All Drugs and COVID-19,Age,35-54 Years,18,2024-06-01,2024-06-30,2.021129995,Percent,NORTH TEXAS MEDICAL CENTER,450090,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,2024,6,2024Q2,29,77908.0,5021848.0,4.06,12.11,35.03
4258,4,ED,All Opioids and COVID-19,Age,35-54 Years,18,2024-06-01,2024-06-30,0.581395349,Percent,LOMA LINDA UNIVERSITY BEHAVIORAL MED CTR,054093,1710 BARTON ROAD,REDLANDS,CA,92373,2024,6,2024Q2,29,97901.0,4989131.0,3.96,11.99,34.93
4259,4,ED,Stimulants and COVID-19,Age,35-54 Years,18,2024-06-01,2024-06-30,1.082251082,Percent,HUNTINGTON BEACH HOSPITAL,050526,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,2024,6,2024Q2,29,97901.0,4989131.0,3.96,11.99,34.93
4260,4,ED,Cannabis and COVID-19,Age,35-54 Years,18,2024-06-01,2024-06-30,0.261096606,Percent,ANNA HOSPITAL CORPORATION D/B/A UNION COUNTY HOSPITAL,141342,517 NORTH MAIN STREET,ANNA,IL,62906,2024,6,2024Q2,29,81335.0,4994972.0,4.05,11.95,35.05
4261,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,18,2024-06-01,2024-06-30,0.0,Percent,HCA HEALTHONE ROSE,060032,4567 E 9TH AVE,DENVER,CO,80220,2024,6,2024Q2,29,94011.0,4996802.0,3.93,12.09,34.83
4262,4,ED,All Drugs and COVID-19,Age,35-54 Years,19,2024-07-01,2024-07-31,2.41008528,Percent,GIBSON COMMUNITY HOSPITAL,141317,1120 N MELVIN STREET,GIBSON CITY,IL,60936,2024,7,2024Q3,30,81335.0,4994972.0,4.05,11.95,35.05
4263,4,ED,All Opioids and COVID-19,Age,35-54 Years,19,2024-07-01,2024-07-31,0.177935943,Percent,PHELPS MEMORIAL HEALTH CENTER,281362,1215 TIBBALS ST,HOLDREGE,NE,68949,2024,7,2024Q3,30,75956.0,4994672.0,3.97,11.98,35.14
4264,4,ED,Stimulants and COVID-19,Age,35-54 Years,19,2024-07-01,2024-07-31,0.754716981,Percent,LOWER KEYS MEDICAL CENTER,100150,5900 COLLEGE ROAD,KEY WEST,FL,33040,2024,7,2024Q3,30,75388.0,5001046.0,3.92,11.93,34.88
4265,4,ED,Cannabis and COVID-19,Age,35-54 Years,19,2024-07-01,2024-07-31,1.168224299,Percent,HCA FLORIDA BLAKE HOSPITAL,100213,2020 59TH ST W,BRADENTON,FL,34209,2024,7,2024Q3,30,75388.0,5001046.0,3.92,11.93,34.88
4266,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,19,2024-07-01,2024-07-31,0.0,Percent,CORAL SHORES BEHAVIORAL HEALTH,104080,5995 SE COMMUNITY DRIVE,STUART,FL,34997,2024,7,2024Q3,30,75388.0,5001046.0,3.92,11.93,34.88
4267,4,ED,All Drugs and COVID-19,Age,35-54 Years,20,2024-08-01,2024-08-31,3.268564543,Percent,COREWELL HEALTH PENNOCK HOSPITAL,231339,1009 W GREEN ST,HASTINGS,MI,49058,2024,8,2024Q3,30,70950.0,5013530.0,4.0,12.01,35.02
4268,4,ED,All Opioids and COVID-19,Age,35-54 Years,20,2024-08-01,2024-08-31,0.848896435,Percent,RENOWN SOUTH MEADOWS MEDICAL CENTER,290049,10101 DOUBLE R BLVD,RENO,NV,89521,2024,8,2024Q3,30,78254.0,5003532.0,4.06,11.99,35.06
4269,4,ED,Stimulants and COVID-19,Age,35-54 Years,20,2024-08-01,2024-08-31,0.718132855,Percent,HICKORY TRAIL HOSPITAL,454065,2000 N OLD HICKORY TRAIL,DESOTO,TX,75115,2024,8,2024Q3,30,77908.0,5021848.0,4.06,12.11,35.03
4270,4,ED,Cannabis and COVID-19,Age,35-54 Years,20,2024-08-01,2024-08-31,1.830663616,Percent,BOWDLE HOSPITAL - CAH,431318,8001 W 5TH  POST OFFICE BOX 556,BOWDLE,SD,57428,2024,8,2024Q3,30,73933.0,5014559.0,3.92,11.9,34.97
4271,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,20,2024-08-01,2024-08-31,0.0,Percent,ARBOUR HOSPITAL,224013,49 ROBINWOOD AVENUE,BOSTON,MA,2130,2024,8,2024Q3,30,102282.0,5001313.0,4.02,11.97,34.98
4272,4,ED,All Drugs and COVID-19,Age,35-54 Years,21,2024-09-01,2024-09-30,2.760449158,Percent,UNC LENOIR HEALTH CARE,340027,100 AIRPORT RD,KINSTON,NC,28501,2024,9,2024Q3,29,72889.0,4991531.0,4.07,11.99,35.17
4273,4,ED,All Opioids and COVID-19,Age,35-54 Years,21,2024-09-01,2024-09-30,0.845665962,Percent,NORTHWESTERN MEDICAL CENTER INC,470024,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,2024,9,2024Q3,29,83253.0,5007497.0,4.04,12.09,35.0
4274,4,ED,Stimulants and COVID-19,Age,35-54 Years,21,2024-09-01,2024-09-30,0.597609562,Percent,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",010114,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,2024,9,2024Q3,29,64049.0,4990740.0,4.06,12.09,35.11
4275,4,ED,Cannabis and COVID-19,Age,35-54 Years,21,2024-09-01,2024-09-30,1.776649746,Percent,MERCY HOSPITAL MARIETTA,371306,300 WANDA STREET,MARIETTA,OK,73448,2024,9,2024Q3,29,63248.0,4990612.0,4.08,12.01,34.86
4276,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,21,2024-09-01,2024-09-30,0.0,Percent,"RUSH SPECIALTY HOSPITAL, LLC",140310,516 S LOOMIS ST,CHICAGO,IL,60607,2024,9,2024Q3,29,81335.0,4994972.0,4.05,11.95,35.05
4277,4,ED,All Drugs and COVID-19,Age,35-54 Years,22,2024-10-01,2024-10-31,2.213185266,Percent,FULTON COUNTY HOSPITAL,041322,679 NORTH MAIN STREET,SALEM,AR,72576,2024,10,2024Q4,30,60233.0,4976162.0,4.05,11.94,34.96
4278,4,ED,All Opioids and COVID-19,Age,35-54 Years,22,2024-10-01,2024-10-31,0.583657588,Percent,METHODIST JENNIE EDMUNDSON,160047,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,2024,10,2024Q4,30,73232.0,4981433.0,3.92,11.99,35.07
4279,4,ED,Stimulants and COVID-19,Age,35-54 Years,22,2024-10-01,2024-10-31,1.458333333,Percent,BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY,040051,778 SCOGIN DRIVE,MONTICELLO,AR,71655,2024,10,2024Q4,30,60233.0,4976162.0,4.05,11.94,34.96
4280,4,ED,Cannabis and COVID-19,Age,35-54 Years,22,2024-10-01,2024-10-31,0.534759358,Percent,CLEVELAND CLINIC,360180,9500 EUCLID AVENUE,CLEVELAND,OH,44195,2024,10,2024Q4,30,68786.0,5014783.0,3.97,12.11,34.89
4281,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,22,2024-10-01,2024-10-31,0.0,Percent,MADDEN MENTAL HEALTH CENTER,144028,1200 S FIRST AVE,HINES,IL,60141,2024,10,2024Q4,30,81335.0,4994972.0,4.05,11.95,35.05
4282,4,ED,All Drugs and COVID-19,Age,35-54 Years,23,2024-11-01,2024-11-30,2.176983797,Percent,"CIRCLES OF CARE, INC",104024,400 E SHERIDAN RD,MELBOURNE,FL,32901,2024,11,2024Q4,29,75388.0,5001046.0,3.92,11.93,34.88
4283,4,ED,All Opioids and COVID-19,Age,35-54 Years,23,2024-11-01,2024-11-30,1.440329218,Percent,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,210015,9000 FRANKLIN SQUARE DRIVE,ROSEDALE,MD,21237,2024,11,2024Q4,29,100599.0,5010828.0,4.0,12.05,34.91
4284,4,ED,Stimulants and COVID-19,Age,35-54 Years,23,2024-11-01,2024-11-30,0.881057269,Percent,"BROOKHAVEN HOSPITAL, LLC",374012,201 SOUTH GARNETT ROAD,TULSA,OK,74128,2024,11,2024Q4,29,63248.0,4990612.0,4.08,12.01,34.86
4285,4,ED,Cannabis and COVID-19,Age,35-54 Years,23,2024-11-01,2024-11-30,1.550387597,Percent,SANFORD WORTHINGTON MEDICAL CENTER,240022,1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,MN,56187,2024,11,2024Q4,29,87067.0,5000357.0,4.01,12.09,34.91
4286,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,23,2024-11-01,2024-11-30,1.886792453,Percent,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,350063,PO BOX 160,BELCOURT,ND,58316,2024,11,2024Q4,29,78343.0,5000825.0,3.96,11.93,34.89
4287,4,ED,All Drugs and COVID-19,Age,35-54 Years,24,2024-12-01,2024-12-31,2.620396601,Percent,CHI ST LUKE'S HEALTH BRAZOSPORT,450072,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,2024,12,2024Q4,30,77908.0,5021848.0,4.06,12.11,35.03
4288,4,ED,All Opioids and COVID-19,Age,35-54 Years,24,2024-12-01,2024-12-31,1.890756303,Percent,ST GABRIELS HOSPITAL,241370,815 SOUTHEAST SECOND STREET,LITTLE FALLS,MN,56345,2024,12,2024Q4,30,87067.0,5000357.0,4.01,12.09,34.91
4289,4,ED,Stimulants and COVID-19,Age,35-54 Years,24,2024-12-01,2024-12-31,0.843881857,Percent,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,050496,2540 EAST ST,CONCORD,CA,94520,2024,12,2024Q4,30,97901.0,4989131.0,3.96,11.99,34.93
4290,4,ED,Cannabis and COVID-19,Age,35-54 Years,24,2024-12-01,2024-12-31,0.25974026,Percent,CARROLL HOSPITAL CENTER,210033,200 MEMORIAL AVENUE,WESTMINSTER,MD,21157,2024,12,2024Q4,30,100599.0,5010828.0,4.0,12.05,34.91
4291,4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,24,2024-12-01,2024-12-31,3.448275862,Percent,SANTA BARBARA COTTAGE HOSPITAL,050396,400 WEST PUEBLO,SANTA BARBARA,CA,93105,2024,12,2024Q4,30,97901.0,4989131.0,3.96,11.99,34.93
4292,4,ED,All Drugs and COVID-19,Age,55+ Years,1,2023-01-01,2023-01-31,5.819169027,Percent,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,030002,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,2023,1,2023Q1,30,77315.0,4997635.0,4.04,12.04,34.92
4293,4,ED,All Opioids and COVID-19,Age,55+ Years,1,2023-01-01,2023-01-31,5.291005291,Percent,MERCYONE ELKADER MEDICAL CENTER,161319,901 DAVIDSON STREET NW,ELKADER,IA,52043,2023,1,2023Q1,30,71433.0,4977623.0,4.07,11.96,34.95
4294,4,ED,Stimulants and COVID-19,Age,55+ Years,1,2023-01-01,2023-01-31,1.860465116,Percent,NORTH BALDWIN INFIRMARY,010129,1815 HAND AVENUE,BAY MINETTE,AL,36507,2023,1,2023Q1,30,62212.0,4977698.0,3.92,11.89,35.03
4295,4,ED,Cannabis and COVID-19,Age,55+ Years,1,2023-01-01,2023-01-31,3.048780488,Percent,CHICAGO READ MENTAL HEALTH CENTER,144010,4200 N OAK PARK AVE,CHICAGO,IL,60634,2023,1,2023Q1,30,80306.0,5019028.0,4.0,12.06,35.0
4296,4,ED,Benzodiazepine and COVID-19,Age,55+ Years,1,2023-01-01,2023-01-31,4.87804878,Percent,PHYSICIANS BEHAVIORAL HOSPITAL,194094,2025 DESOTO ST,SHREVEPORT,LA,71103,2023,1,2023Q1,30,58229.0,4985783.0,4.0,11.99,35.13
4297,4,ED,All Drugs and COVID-19,Age,55+ Years,2,2023-02-01,2023-02-28,4.400383754,Percent,NORTH CADDO MEDICAL CENTER,191304,815 SOUTH PINE STREET,VIVIAN,LA,71082,2023,2,2023Q1,27,58229.0,4985783.0,4.0,11.99,35.13
4298,4,ED,All Opioids and COVID-19,Age,55+ Years,2,2023-02-01,2023-02-28,4.657534247,Percent,MERCY HOSPITAL SPRINGFIELD,260065,2115 S. Fremont Ave,SPRINGFIELD,MO,65804,2023,2,2023Q1,27,68545.0,5023881.0,4.06,11.91,34.95
4299,4,ED,Stimulants and COVID-19,Age,55+ Years,2,2023-02-01,2023-02-28,2.732240437,Percent,LOUIS A WEISS MEMORIAL HOSPITAL,140082,4646 N MARINE DRIVE,CHICAGO,IL,60640,2023,2,2023Q1,27,80306.0,5019028.0,4.0,12.06,35.0
4300,4,ED,Cannabis and COVID-19,Age,55+ Years,2,2023-02-01,2023-02-28,3.333333333,Percent,SPEARE MEMORIAL HOSPITAL,301311,16 HOSPITAL ROAD,PLYMOUTH,NH,3264,2023,2,2023Q1,27,96838.0,5003226.0,3.99,11.99,34.98
4301,4,ED,Benzodiazepine and COVID-19,Age,55+ Years,2,2023-02-01,2023-02-28,0.0,Percent,FAIRBANKS,150179,8102 CLEARVISTA PARKWAY,INDIANAPOLIS,IN,46256,2023,2,2023Q1,27,69477.0,5005971.0,4.07,12.11,34.88
4302,4,ED,All Drugs and COVID-19,Age,55+ Years,3,2023-03-01,2023-03-31,3.753553403,Percent,HENRY MAYO NEWHALL  HOSPITAL,050624,23845  MCBEAN PKWY,VALENCIA,CA,91355,2023,3,2023Q1,30,95521.0,4977549.0,4.0,11.91,35.07
