Hospital Name,Year,VALUE
MERCY ALLEN HOSPITAL,2023,18.0
MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,2024,0.860252809
MERCY GENERAL HOSPITAL,2024,9.446210837
MERCY GILBERT MEDICAL CENTER,2023,30.76923077
MERCY GILBERT MEDICAL CENTER,2024,0.820389153
MERCY HARVARD HOSPITAL,2023,1.540344792
MERCY HARVARD HOSPITAL,2024,0.598587334
MERCY HEALTH - CLERMONT HOSPITAL,2024,21.23142251
MERCY HEALTH - DEFIANCE HOSPITAL,2023,7.385229541
MERCY HEALTH - FAIRFIELD HOSPITAL,2024,4.802884056
MERCY HEALTH - LOURDES HOSPITAL,2024,21.676070103
MERCY HEALTH - TIFFIN HOSPITAL,2023,0.411661493
MERCY HEALTH - URBANA HOSPITAL,2024,22.19020173
MERCY HEALTH - WEST HOSPITAL,2024,0.0
MERCY HEALTH - WILLARD HOSPITAL,2024,0.456812908
MERCY HEALTH KINGS MILLS HOSPITAL LLC,2023,33.65101796
MERCY HEALTH LAKESHORE CAMPUS,2024,34.297661710999996
MERCY HEALTH SAINT MARY'S,2023,19.285485931
MERCY HEALTH SYSTEM CORP,2023,2.159090909
MERCY HEALTH-ANDERSON HOSPITAL,2024,6.666666667
MERCY HEALTH-ST RITA'S MEDICAL CENTER,2023,3.600434866
MERCY HOSPITAL,2024,85.524726246
MERCY HOSPITAL - CASSVILLE,2024,2.753679536
MERCY HOSPITAL ADA,2024,0.0
"MERCY HOSPITAL ARDMORE, INC",2023,3.582089552
MERCY HOSPITAL AURORA,2023,0.09263350599999999
MERCY HOSPITAL BERRYVILLE,2023,39.99639864
MERCY HOSPITAL BOONEVILLE,2023,0.032540528
MERCY HOSPITAL BOONEVILLE,2024,1.408450704
MERCY HOSPITAL CARTHAGE,2023,23.272484743
MERCY HOSPITAL COLUMBUS,2023,6.133540373
MERCY HOSPITAL FORT SMITH,2023,2.98393267
MERCY HOSPITAL FORT SMITH,2024,6.382978723
MERCY HOSPITAL GUTHRIE,2023,2.550880088
"MERCY HOSPITAL HEALDTON, INC.",2023,2.100482543
MERCY HOSPITAL JEFFERSON,2024,28.23529412
MERCY HOSPITAL JOPLIN,2023,2.606458386
"MERCY HOSPITAL KINGFISHER, INC",2023,3.862660944
MERCY HOSPITAL LEBANON,2023,3.314917127
MERCY HOSPITAL LEBANON,2024,1.724137931
MERCY HOSPITAL LINCOLN,2024,7.712738827999999
MERCY HOSPITAL MARIETTA,2024,1.776649746
MERCY HOSPITAL NORTHWEST ARKANSAS,2023,25.0
MERCY HOSPITAL NORTHWEST ARKANSAS,2024,41.86046512
MERCY HOSPITAL OF BUFFALO,2023,6.479859895
MERCY HOSPITAL OF FOLSOM,2024,31.41088014
"MERCY HOSPITAL OKLAHOMA CITY, INC",2023,46.04316547
MERCY HOSPITAL OZARK,2023,0.988528191
MERCY HOSPITAL OZARK,2024,1.623634917
MERCY HOSPITAL PARIS,2024,32.853593077
MERCY HOSPITAL PERRY,2023,12.5
MERCY HOSPITAL PERRY,2024,2.622356495
MERCY HOSPITAL SOUTH,2024,59.837578439
MERCY HOSPITAL SOUTHEAST,2024,30.844881102000002
MERCY HOSPITAL SPRINGFIELD,2023,12.028541618
MERCY HOSPITAL ST LOUIS,2023,56.764351669999996
MERCY HOSPITAL STODDARD,2023,1.679104478
MERCY HOSPITAL STODDARD,2024,9.842519685
MERCY HOSPITAL TISHOMINGO INC,2023,0.520381613
MERCY HOSPITAL WALDRON,2023,16.49484536
MERCY HOSPITAL WALDRON,2024,17.30769231
MERCY HOSPITAL WASHINGTON,2024,1.381909923
"MERCY HOSPITAL WATONGA, INC",2023,1.050574151
MERCY MEDICAL CENTER,2023,12.365591396
MERCY MEDICAL CENTER,2024,28.571428572
MERCY MEDICAL CENTER - CEDAR RAPIDS,2023,0.0
MERCY MEDICAL CENTER - CEDAR RAPIDS,2024,4.703476483
MERCY MEDICAL CENTER INC,2023,0.641025641
MERCY MEDICAL CENTER INC,2024,13.88888889
MERCY MEDICAL CENTER OF MT SHASTA,2023,3.389830508
MERCY MEDICAL CENTER OF MT SHASTA,2024,13.59223301
MERCY MEDICAL CENTER REDDING,2024,0.526335566
MERCY MEDICAL CENTER-NEW HAMPTON,2024,7.952705126
MERCY MEDICAL CTR,2023,3.594771242
MERCY MEDICAL CTR,2024,6.194690265
MERCY REGIONAL MEDICAL CENTER,2023,1.2832011030000001
MERCY REGIONAL MEDICAL CENTER,2024,2.779922781
MERCY SAN JUAN MEDICAL CENTER,2023,9.904889285
MERCY SAN JUAN MEDICAL CENTER,2024,8.333333333
MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,2023,0.0
MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,2024,0.685890258
MERCY ST FRANCIS HOSPITAL,2024,13.988406106
MERCY ST VINCENT MEDICAL CENTER,2024,1.19047619
MERCY WALWORTH HOSPITAL & MEDICAL CENTER,2023,6.129597198
MERCYHEALTH HOSPITAL & PHYSICIAN CLINIC-CRYSTAL LA,2023,37.630466725
MERCYONE CENTERVILLE MEDICAL CENTER,2023,1.084598698
MERCYONE CENTERVILLE MEDICAL CENTER,2024,9.733689964
MERCYONE CLINTON MEDICAL CENTER,2023,40.27777778
MERCYONE CLINTON MEDICAL CENTER,2024,0.581395349
MERCYONE DES MOINES MEDICAL CENTER,2023,6.498194946
MERCYONE DES MOINES MEDICAL CENTER,2024,0.536309127
MERCYONE DUBUQUE MEDICAL CENTER,2023,0.0
MERCYONE DUBUQUE MEDICAL CENTER,2024,4.947086574
MERCYONE DYERSVILLE MEDICAL CENTER,2023,3.786407767
MERCYONE DYERSVILLE MEDICAL CENTER,2024,0.34965035
MERCYONE ELKADER MEDICAL CENTER,2023,5.291005291
MERCYONE ELKADER MEDICAL CENTER,2024,0.03271609
MERCYONE NEWTON MEDICAL CENTER,2023,1.612903226
MERCYONE NEWTON MEDICAL CENTER,2024,2.35442128
MERCYONE NORTH IOWA MEDICAL CENTER,2023,1.859321872
MERCYONE OELWEIN MEDICAL CENTER,2023,7.650140558
MERCYONE PRIMGHAR MEDICAL CENTER,2024,6.662031871
MERCYONE SIOUXLAND MEDICAL CENTER,2023,61.34891707
MERCYONE WATERLOO MEDICAL CENTER,2023,21.580461128
MERIT HEALTH BILOXI,2024,65.2609463
MERIT HEALTH CENTRAL,2023,24.7826087
MERIT HEALTH CENTRAL,2024,9.92777413
MERIT HEALTH MADISON,2023,11.224460737
MERIT HEALTH NATCHEZ,2024,11.168905557
MERIT HEALTH RIVER OAKS,2023,41.572502234
MERIT HEALTH RIVER REGION,2023,1.8678229860000002
MERIT HEALTH WESLEY,2024,2.892089183
MERIT HEALTH WOMEN'S HOSPITAL,2023,0.713740041
MERIT HEALTH WOMEN'S HOSPITAL,2024,4.751060967
MERITUS MEDICAL CENTER,2024,53.830845769999996
MERRICK MEDICAL CENTER,2024,29.772025731
MESA SPRINGS,2024,1.724137931
MESA VIEW REGIONAL HOSPITAL,2023,34.90909091
MESA VIEW REGIONAL HOSPITAL,2024,21.76072131
METHODIST CHARLTON MEDICAL CENTER,2024,4.87804878
METHODIST DALLAS MEDICAL CENTER,2024,4.08719346
METHODIST FREMONT HEALTH,2023,6.25
METHODIST FREMONT HEALTH,2024,16.49484536
METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,2023,38.112749793
METHODIST HOSPITAL,2024,2.743902439
METHODIST HOSPITAL  STONE OAK,2024,2.227171492
METHODIST HOSPITAL ATASCOSA,2023,18.30508475
METHODIST HOSPITAL FOR SURGERY,2023,18.42105263
METHODIST HOSPITAL OF CHICAGO,2024,29.611546723
METHODIST HOSPITAL OF SACRAMENTO,2024,10.372075246
METHODIST HOSPITAL UNION COUNTY,2023,21.31383361
METHODIST HOSPITAL UNION COUNTY,2024,12.5984252
METHODIST HOSPITALS INC,2023,3.982300885
METHODIST HOSPITALS INC,2024,2.408111534
METHODIST HOSPITALS OF MEMPHIS,2023,1.910828025
METHODIST JENNIE EDMUNDSON,2023,7.220216606
METHODIST JENNIE EDMUNDSON,2024,0.583657588
METHODIST MANSFIELD MEDICAL CENTER,2024,39.68253968
METHODIST MCKINNEY HOSPITAL,2024,35.71428571
METHODIST MEDICAL CENTER OF ILLINOIS,2023,5.166051661
METHODIST MEDICAL CENTER OF ILLINOIS,2024,2.719588387
METHODIST MEDICAL CENTER OF OAK RIDGE,2024,36.70859272
METHODIST MIDLOTHIAN MEDICAL CENTER,2024,2.468265162
METHODIST RICHARDSON MEDICAL CENTER,2024,1.333333333
METHODIST SOUTHLAKE MEDICAL CENTER,2024,2.040816327
METRO NASHVILLE GENERAL HOSPITAL,2023,15.2173913
METROHEALTH SYSTEM,2024,1.428571429
METROPOLITAN HOSPITAL,2023,0.336728681
METROPOLITAN HOSPITAL CENTER,2023,4.601226994
METROWEST MEDICAL CENTER,2023,1.378254211
METROWEST MEDICAL CENTER,2024,5.668016194
MH ST JOSEPH WARREN HOSPITAL,2024,11.56716418
MIAMI COUNTY MEDICAL CENTER,2023,1.625566445
MIAMI COUNTY MEDICAL CENTER,2024,35.82089552
MIAMI VA MEDICAL CENTER,2023,16.32653061
MIAMI VA MEDICAL CENTER,2024,13.74155355
MIAMI VALLEY HOSPITAL,2024,8.483597654
MICHIANA BEHAVIORAL HEALTH CENTER,2023,1.003344482
MICHIANA BEHAVIORAL HEALTH CENTER,2024,3.45166771
MID COAST HOSPITAL,2023,6.558004211
MID COAST MEDICAL CENTER - CENTRAL,2023,1.420454545
MID HUDSON FORENSIC PSYCHIATRIC CTR,2023,10.82802548
MID VALLEY HOSPITAL & CLINIC,2023,3.821656051
MID-COLUMBIA MEDICAL CENTER,2023,1.324503311
MIDDLE PARK MEDICAL CENTER,2023,12.94498382
MIDDLE PARK MEDICAL CENTER,2024,0.956707275
MIDDLE TN MENTAL HEALTH INSTITUTE,2023,1.052631579
MIDDLESBORO ARH HOSPITAL,2023,3.393213573
MIDDLESBORO ARH HOSPITAL,2024,2.067669173
MIDDLESEX HOSPITAL,2023,3.703703704
MIDDLESEX HOSPITAL,2024,1.428571429
MIDLAND MEMORIAL HOSPITAL,2023,2.139037433
MIDSTATE MEDICAL CENTER,2023,23.37662338
MIDSTATE MEDICAL CENTER,2024,13.35616438
MIDWEST MEDICAL CENTER,2023,4.4
MIDWEST MEDICAL CENTER,2024,23.97260274
MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL,2024,6.50887574
MIDWEST SURGICAL HOSPITAL LLC,2023,18.648530699
"MIDWESTERN REGION MED CENTER, INC",2024,9.87654321
MILBANK AREA HOSPITAL/AVERA HEALTH,2023,2.641587008
MILDRED MITCHELL-BATEMAN HOSPITAL,2024,9.620991254
MILE BLUFF MEDICAL CENTER,2023,1.55894771
MILFORD MEMORIAL HOSPITAL,2023,0.185514006
MILFORD REGIONAL MEDICAL CENTER,2024,20.255075319
MILLCREEK COMMUNITY HOSPITAL,2024,0.940833166
MILLE LACS HEALTH SYSTEM,2023,1.441271996
MILLER COUNTY HOSPITAL,2023,0.477087398
MILLER COUNTY HOSPITAL,2024,57545.0
MILLINOCKET REGIONAL HOSPITAL,2024,5.020184246
MILLWOOD HOSPITAL,2024,1.298701299
MILTON S HERSHEY MEDICAL CENTER,2024,43.10344828
MILWAUKEE VA MEDICAL CENTER,2024,3.125
MIMBRES MEMORIAL HOSPITAL,2023,11.32075472
MIMBRES MEMORIAL HOSPITAL,2024,1.028806584
MINDEN MEDICAL CENTER,2024,33.565184231
MINERAL COMMUNITY HOSPITAL,2023,3.571428571
MINERS' COLFAX MEDICAL CENTER,2023,28.66520788
MINERS' COLFAX MEDICAL CENTER,2024,0.4138759
MINIDOKA MEMORIAL HOSPITAL,2023,0.344097406
MINIDOKA MEMORIAL HOSPITAL,2024,7.894736842
MINIMALLY INVASIVE SURGERY HOSPITAL,2024,162198.09302326
MINNEAPOLIS VA MEDICAL CENTER,2024,12.652414374
MINNEOLA DISTRICT HOSPITAL,2023,0.433201994
MINNEOLA DISTRICT HOSPITAL,2024,0.745465087
MINNESOTA VALLEY HEALTH CENTER  INC,2023,37.74852871
MINNESOTA VALLEY HEALTH CENTER  INC,2024,29.22767113
MINNIE HAMILTON HEALTH SYSTEM,2023,5.653710247
MIRAMONT BEHAVIORAL HEALTH,2024,0.169031399
MISSION COMMUNITY HOSPITAL,2024,25.252693899
MISSION REGIONAL MEDICAL CENTER,2024,10.70367979
MISSISSIPPI BAPTIST MEDICAL CENTER,2023,39.019077851999995
MISSISSIPPI METHODIST REHAB CTR,2023,5.399380805
MISSISSIPPI METHODIST REHAB CTR,2024,10.66666667
MISSOURI BAPTIST MEDICAL CENTER,2023,38.639525167
MISSOURI BAPTIST SULLIVAN HOSPITAL,2023,7.515150716000001
MISSOURI DELTA MEDICAL CENTER,2023,5.102040816
MISSOURI DELTA MEDICAL CENTER,2024,26.66666667
MISSOURI RIVER MEDICAL CENTER,2023,20.40133779
MISSOURI RIVER MEDICAL CENTER,2024,34.38016529
MITCHELL COUNTY HOSPITAL DISTRICT,2024,0.343317532
MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,2023,0.0
MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,2024,9.62962963
MITCHELL COUNTY REGIONAL HEALTH,2023,3.28168711
MITCHELL COUNTY REGIONAL HEALTH,2024,7.880434783
MIZELL MEMORIAL HOSPITAL,2023,38.02197802
MIZELL MEMORIAL HOSPITAL,2024,34.55638729
MOAB REGIONAL HOSPITAL,2023,0.270431497
MOBERLY REGIONAL MEDICAL CENTER,2023,17.564898066
MOBILE INFIRMARY MEDICAL CENTER,2023,1.829587036
MOBILE INFIRMARY MEDICAL CENTER,2024,26.93572986
MOBRIDGE REGIONAL HOSPITAL - CAH,2024,156496.0
MOCCASIN BEND MENTAL HEALTH INSTITUTE,2024,0.837963385
MODOC MEDICAL CENTER,2024,1.889355439
MOHAWK VALLEY PSYCHIATRIC CENTER,2023,2.162282657
MOLOKAI GENERAL HOSPITAL,2023,31.059447123
MON HEALTH MARION,2023,0.0
MON HEALTH MEDICAL CENTER,2024,5.357142857
MONADNOCK COMMUNITY HOSPITAL,2024,4.8412707290000006
MONMOUTH MEDICAL CENTER,2023,7.029791018
MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,2023,5.063291139
MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,2024,1.902173913
MONROE COUNTY HOSPITAL,2023,5.986289961000001
MONROE COUNTY MEDICAL CENTER,2024,57.812045389999994
MONROE HOSPITAL,2023,4.715051684
MONROE REGIONAL HOSPITAL,2023,1.378386894
MONROE REGIONAL HOSPITAL,2024,2.798337621
MONROE SURGICAL HOSPITAL,2024,30.794239542
MONTCLAIR HOSPITAL MEDICAL CENTER,2023,0.0106008
MONTCLAIR HOSPITAL MEDICAL CENTER,2024,2.475691332
MONTEFIORE MEDICAL CENTER,2023,9.179334225
MONTEFIORE MOUNT VERNON HOSPITAL,2023,22.55813953
MONTEFIORE NEW ROCHELLE HOSPITAL,2024,23.77622378
MONTEREY PARK HOSPITAL,2024,0.427600335
MONTGOMERY COUNTY EMERGENCY SERVICE,2023,2.2
MONTGOMERY COUNTY MEMORIAL HOSPITAL,2024,2.182192485
"MONTGOMERY GENERAL HOSPITAL, INC",2023,4.136690647
MONTROSE BEHAVIORAL HEALTH HOSPITAL,2023,5.666666667
MONTROSE BEHAVIORAL HEALTH HOSPITAL,2024,23.28767123
MONTROSE REGIONAL HEALTH,2023,50.36694889
MONUMENT HEALTH CUSTER HOSPITAL,2024,1.481330341
MONUMENT HEALTH LEAD-DEADWOOD HOSPITAL,2024,0.015285378
MONUMENT HEALTH RAPID CITY HOSPITAL,2024,0.14220294
MONUMENT HEALTH SPEARFISH HOSPITAL,2024,14.08450704
MONUMENT HEALTH STURGIS HOSPITAL,2024,10.38961039
MOREHOUSE GENERAL HOSPITAL,2023,2.53164557
MOREHOUSE GENERAL HOSPITAL,2024,10.20408163
MORGAN COUNTY ARH HOSPITAL,2023,14.97975709
MORGAN COUNTY ARH HOSPITAL,2024,3.154574132
MORGAN MEDICAL CENTER,2023,2.429545246
MORRILL COUNTY COMMUNITY HOSPITAL,2023,3.921568627
MORRILL COUNTY COMMUNITY HOSPITAL,2024,2.084797376
MORRIS COUNTY HOSPITAL,2023,51983.0
MORRIS COUNTY HOSPITAL,2024,0.410543683
MORRIS HOSPITAL & HEALTHCARE CENTERS,2024,31.547302769
MORRISON COMMUNITY HOSPITAL,2023,1.445295801
MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,2024,0.020539504
MORRISTOWN MEDICAL CENTER,2023,0.966183575
MORRISTOWN MEDICAL CENTER,2024,2.45398773
MORROW COUNTY HOSPITAL,2023,5.405405405
MORTON COUNTY HOSPITAL,2023,1.841620626
MORTON COUNTY HOSPITAL,2024,0.447737156
MORTON PLANT HOSPITAL,2023,3.773584906
MORTON PLANT HOSPITAL,2024,1.211072664
MORTON PLANT NORTH BAY HOSPITAL,2024,8.730192811
MOSAIC LIFE CARE AT ST JOSEPH,2024,30.578350424
MOSAIC MEDICAL CENTER - MARYVILLE,2024,30.117064815
MOSAIC MEDICAL CENTER ALBANY,2023,0.899877576
MOSAIC MEDICAL CENTER ALBANY,2024,16.84782609
"MOSES H. CONE MEMORIAL HOSPITAL, THE",2024,0.0
MOUNT AUBURN HOSPITAL,2023,15.811082988999999
MOUNT CARMEL BEHAVIORAL HEALTH,2024,50.0
MOUNT CARMEL EAST & WEST,2023,29.23365488
MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,2023,2.682009294
MOUNT CARMEL ST ANN'S,2023,17.47311828
MOUNT DESERT ISLAND HOSPITAL,2023,14.229256678
MOUNT GRANT GENERAL HOSPITAL,2023,15.66757493
MOUNT GRANT GENERAL HOSPITAL,2024,0.418802676
MOUNT NITTANY MEDICAL CENTER,2023,15.87301587
MOUNT PLEASANT HOSPITAL,2024,6.451612903
MOUNT SINAI BETH ISRAEL,2024,1.01010101
MOUNT SINAI HOSPITAL,2023,7.069945948
"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC",2023,16.83168317
"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC",2024,29.63951936
MOUNT SINAI SOUTH NASSAU,2023,2.264426589
MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL,2023,2.205882353
MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL,2024,29.38496583
MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,2023,0.963792961
MOUNT WASHINGTON PEDIATRIC HOSPITAL,2023,30.6501548
MOUNT WASHINGTON PEDIATRIC HOSPITAL,2024,0.292293134
MOUNTAIN HOME VA MEDICAL CENTER,2024,9.302325581
MOUNTAIN LAKES MEDICAL CENTER,2023,11.365876618
MOUNTAIN VIEW HOSPITAL,2023,6.096706376999999
MOUNTAIN VIEW HOSPITAL,2024,4.4029352909999995
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,2023,21.33333333
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,2024,1.882352941
"MOUNTAIN VISTA MEDICAL CENTER, LP",2023,0.0
"MOUNTAIN VISTA MEDICAL CENTER, LP",2024,31.83493335
MOUNTAIN WEST MEDICAL CENTER,2023,9.917355372
MOUNTAINS COMMUNITY HOSPITAL,2023,18.88888889
MOUNTAINS COMMUNITY HOSPITAL,2024,0.023566379
MOUNTAINVIEW BEHAVIORAL HOSPITAL,2023,29.44712394
MOUNTAINVIEW HOSPITAL,2023,5.405405405
MOUNTAINVIEW HOSPITAL,2024,0.420168067
MOUNTAINVIEW MEDICAL CENTER,2023,0.754242615
MOUNTAINVIEW MEDICAL CENTER,2024,2.878598248
MOUNTRAIL COUNTY MEDICAL CENTER INC,2023,4.544901436
MS STATE HOSPITAL-WHITFIELD,2023,21.901869276
MT ASCUTNEY HOSPITAL,2023,2.43204578
MT SAN RAFAEL HOSPITAL,2023,30.610400858
MT SINAI HOSPITAL MEDICAL CENTER,2023,39.457935136
MT. GRAHAM REGIONAL MEDICAL CENTER,2023,46.91209963
MUENSTER MEMORIAL HOSPITAL,2024,2.142857143
MULESHOE AREA MEDICAL CENTER,2024,24.92172824
MULTICARE AUBURN MEDICAL CENTER,2023,13.80952381
MULTICARE COVINGTON MEDICAL CENTER,2024,4.419889503
MULTICARE GOOD SAMARITAN HOSPITAL,2024,4.914529915
MULTICARE VALLEY HOSPITAL,2023,0.594023302
MUNISING MEMORIAL HOSPITAL,2023,3.504643963
MUNISING MEMORIAL HOSPITAL,2024,2.5
MUNSON HEALTHCARE CADILLAC HOSPITAL,2023,2.06185567
MUNSON HEALTHCARE CADILLAC HOSPITAL,2024,30.76923077
MUNSON HEALTHCARE GRAYLING HOSPITAL,2023,4.595356067
MUNSON HEALTHCARE GRAYLING HOSPITAL,2024,0.0
MUNSON HEALTHCARE MANISTEE HOSPITAL,2023,24.66887417
MUNSON HEALTHCARE MANISTEE HOSPITAL,2024,0.80205961
MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,2023,5.157593123
MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,2024,1.487905526
MUNSON MEDICAL CENTER,2024,22.007640067
MURRAY COUNTY MEMORIAL HOSPITAL,2023,29.972780192000002
MURRAY-CALLOWAY COUNTY HOSPITAL,2023,35.392806014
MUSC HEALTH CHESTER MEDICAL CENTER,2024,2.901467917
MUSC HEALTH COLUMBIA MEDICAL CENTER DOWNTOWN,2023,0.332034357
MUSC HEALTH FLORENCE MEDICAL CENTER,2024,0.0
MUSC HEALTH LANCASTER MEDICAL CENTER,2023,2.636916836
MUSC HEALTH MARION MEDICAL CENTER,2024,4.938271605
MUSC MEDICAL CENTER,2024,2.816901408
MUSCOGEE (CREEK) NATION MEDICAL CENTER,2024,20.95876665
MUSKOGEE VA MEDICAL CENTER,2023,2.135093168
MYMICHIGAN MEDICAL CENTER ALMA,2024,2.706134595
MYMICHIGAN MEDICAL CENTER ALPENA,2023,4.285714286
MYMICHIGAN MEDICAL CENTER ALPENA,2024,4.606081157
MYMICHIGAN MEDICAL CENTER CLARE,2023,15.66894052
MYMICHIGAN MEDICAL CENTER GLADWIN,2023,0.440555969
MYMICHIGAN MEDICAL CENTER GLADWIN,2024,15.82733813
MYMICHIGAN MEDICAL CENTER MIDLAND,2023,56.996016850000004
MYMICHIGAN MEDICAL CENTER WEST BRANCH,2023,0.761831629
MYMICHIGAN MEDICAL CENTER WEST BRANCH,2024,9.420289855
MYRTUE MEDICAL CENTER,2023,7.068117069
Madigan AMC (FT Lewis),2024,19.14893617
Martin ACH (FT Benning),2024,17.433403962
Memorial Satilla Health,2023,4.151179974
Memorial Satilla Health,2024,3.47826087
NACOGDOCHES MEDICAL CENTER,2024,8.016877637
NACOGDOCHES MEMORIAL HOSPITAL,2023,2.325581395
NANTUCKET COTTAGE HOSPITAL,2023,16.79389313
NANTUCKET COTTAGE HOSPITAL,2024,5.179282869
NAPLES COMMUNITY HOSPITAL,2024,60.50637959
NASHOBA VALLEY MEDICAL CENTER,2023,5.702647658
NASHOBA VALLEY MEDICAL CENTER,2024,0.613496933
NASSAU UNIVERSITY MEDICAL CENTER,2023,9.411764706
NASSAU UNIVERSITY MEDICAL CENTER,2024,14.1509434
NATCHAUG HOSPITAL,2023,24.5452823
NATCHAUG HOSPITAL,2024,3.398058252
NATCHITOCHES REGIONAL MEDICAL CENTER,2023,3.225806452
NATCHITOCHES REGIONAL MEDICAL CENTER,2024,10.03610875
NATHAN LITTAUER HOSPITAL,2024,9.787234043
NATIONAL JEWISH HEALTH,2024,1.240553578
NATIONAL PARK MEDICAL CENTER,2023,3.370786517
NATIONAL PARK MEDICAL CENTER,2024,9.210526316
NATIONWIDE CHILDREN'S HOSPITAL,2024,0.62305296
"NATIONWIDE CHILDREN'S HOSPITAL TOLEDO, LLC",2024,0.009171227
NATIVIDAD MEDICAL CENTER,2023,20.798181072
NAVARRO REGIONAL HOSPITAL,2023,27.18271827
NAVICENT HEALTH BALDWIN,2023,3.187962255
NAVICENT HEALTH BALDWIN,2024,19.39487975
NAVOS - INPATIENT SERVICES,2023,0.273402675
NAZARETH HOSPITAL,2024,16.12903226
NEBRASKA ORTHOPAEDIC HOSPITAL,2023,20.918954957
"NEBRASKA SPINE HOSPITAL, LLC",2023,13.190439795
NELL J REDFIELD MEMORIAL HOSPITAL,2024,35.663239783
NELSON COUNTY HEALTH SYSTEM,2024,9.77443609
NEMAHA COUNTY HOSPITAL,2023,1.429327687
NEMAHA COUNTY HOSPITAL,2024,29.43841037
NEMAHA VALLEY COMMUNITY HOSPITAL,2024,0.71609222
"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",2023,41.021099643
"NEMOURS CHILDRENS HOSPITAL, FLORIDA",2023,1.674641148
"NEMOURS CHILDRENS HOSPITAL, FLORIDA",2024,1.320132013
NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,2024,2.324797844
NESHOBA COUNTY GENERAL HOSPITAL,2023,8.757637475
NESHOBA COUNTY GENERAL HOSPITAL,2024,0.407566902
NESS COUNTY HOSPITAL DISTRICT #2,2023,7.926829268
NESS COUNTY HOSPITAL DISTRICT #2,2024,29.71014493
NEURO BEHAVIORAL HOSPITAL,2024,45.904092859
NEUROBEHAVIORAL HOSPITAL OF THE PALM BEACHES-NORTH,2023,33.43558282
NEUROBEHAVIORAL HOSPITAL OF THE PALM BEACHES-NORTH,2024,2.127659574
NEURODIAGNOSTIC INSTITUTE,2023,23.761167905999997
"NEUROPSYCHIATRIC HOSPITAL OF INDIANAPOLIS, LLC",2023,1.428571429
"NEUROPSYCHIATRIC HOSPITAL OF INDIANAPOLIS, LLC",2024,5.660377358
NEVADA REGIONAL MEDICAL CENTER,2023,5.568689257
NEVADA REGIONAL MEDICAL CENTER,2024,1.652705456
NEW ENGLAND BAPTIST HOSPITAL,2024,36.775554031
NEW HAMPSHIRE HOSPITAL,2024,43.478368429
NEW LONDON HOSPITAL,2023,0.497949619
NEW LONDON HOSPITAL,2024,0.268896637
NEW ORLEANS EAST HOSPITAL,2023,19.22141119
NEW ORLEANS EAST HOSPITAL,2024,21.86561995
NEW ULM MEDICAL CENTER,2023,5.063291139
NEW ULM MEDICAL CENTER,2024,10.36036036
NEW YORK CITY CHILDRENS PSYCH CENTER,2023,31.21869783
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2023,16.46234676
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2024,2.836879433
NEW YORK STATE PSYCHIATRIC INSTITUTE,2024,21.19400239
NEW YORK-PRESBYTERIAN HOSPITAL,2023,5.798969072
NEW YORK-PRESBYTERIAN/QUEENS,2023,45.55916775
NEWARK BETH ISRAEL MEDICAL CENTER,2023,0.431565968
NEWARK BETH ISRAEL MEDICAL CENTER,2024,38.11881188
NEWARK-WAYNE COMMUNITY HOSPITAL,2023,4.931866833999999
NEWBERRY COUNTY MEMORIAL HOSPITAL,2024,5.442176871
NEWMAN MEMORIAL HOSPITAL,2024,0.280621919
NEWMAN REGIONAL HEALTH,2023,27.59170654
NEWMAN REGIONAL HEALTH,2024,0.820113666
NEWPORT COMMUNITY HOSPITAL,2023,26.8
NEWPORT HOSPITAL,2023,8.43373494
NEWTON MEDICAL CENTER,2023,15.30944625
NEWTON MEDICAL CENTER,2024,0.0
NEWTON-WELLESLEY HOSPITAL,2023,9.85915493
NEWTON-WELLESLEY HOSPITAL,2024,49.57983193
NEXUS CHILDRENS HOSPITAL DALLAS,2024,4.5
"NGMC BARROW, LLC",2023,32.50883392
"NGMC BARROW, LLC",2024,30.39647577
NH Beaufort,2024,7.366748519
NH Camp Pendleton,2023,11.302676677000001
NH Jacksonville,2024,3.66339307
